ID Persona,Cantidad Acumulada,Cantidad Diaria,ultimo_leido,Fecha
016,9,9,016001426,2024-02-08 14:48
016,13,13,016001431,2024-02-08 14:48
016,10,10,016001424,2024-02-08 14:48
016,11,11,016001420,2024-02-08 14:48
016,12,12,016001428,2024-02-08 14:48
031,11,11,031000963,2024-02-08 14:48
016,14,14,016001426,2024-02-08 14:48
036,12,12,036001100,2024-02-08 14:48
016,15,15,016001424,2024-02-08 14:48
016,16,16,016001420,2024-02-08 14:48
016,17,17,016001428,2024-02-08 14:48
031,12,12,031000963,2024-02-08 14:48
036,13,13,036001144,2024-02-08 14:48
036,10,10,036001100,2024-02-08 14:48
036,11,11,036001144,2024-02-08 14:48
036,14,14,036001141,2024-02-08 14:48
036,12,12,036001141,2024-02-08 14:48
036,15,15,036001147,2024-02-08 14:48
036,16,16,036001142,2024-02-08 14:48
036,13,13,036001147,2024-02-08 14:48
036,14,14,036001142,2024-02-08 14:48
036,17,17,036001146,2024-02-08 14:48
012,8,8,012001167,2024-02-08 14:48
077,11,11,077000300,2024-02-08 14:48
012,14,14,012001167,2024-02-08 14:48
077,12,12,077000300,2024-02-08 14:48
079,12,12,079000180,2024-02-08 14:48
058,12,12,058000612,2024-02-08 14:48
079,13,13,079000180,2024-02-08 14:48
058,12,12,058000612,2024-02-08 14:48
078,5,5,078000285,2024-02-08 14:48
030,12,12,030000871,2024-02-08 14:48
078,6,6,078000289,2024-02-08 14:48
078,7,7,078000285,2024-02-08 14:48
078,6,6,078000284,2024-02-08 14:49
078,8,8,078000284,2024-02-08 14:49
031,12,12,031000966,2024-02-08 14:49
031,13,13,031000966,2024-02-08 14:49
077,13,13,077000296,2024-02-08 14:49
015,6,6,015001103,2024-02-08 14:49
015,7,7,015001110,2024-02-08 14:49
015,6,6,015001103,2024-02-08 14:49
015,7,7,015001110,2024-02-08 14:49
015,8,8,015001102,2024-02-08 14:50
015,8,8,015001102,2024-02-08 14:50
015,9,9,015001109,2024-02-08 14:50
015,10,10,015001105,2024-02-08 14:50
015,9,9,015001095,2024-02-08 14:50
015,10,10,015001105,2024-02-08 14:50
015,11,11,015001111,2024-02-08 14:50
015,11,11,015001112,2024-02-08 14:50
015,12,12,015001111,2024-02-08 14:50
015,12,12,015001101,2024-02-08 14:50
031,14,14,031000968,2024-02-08 14:50
015,13,13,015001101,2024-02-08 14:50
015,13,13,015001107,2024-02-08 14:50
015,14,14,015001089,2024-02-08 14:50
015,15,15,015001107,2024-02-08 14:50
015,14,14,015001100,2024-02-08 14:50
015,16,16,015001100,2024-02-08 14:50
058,13,13,058000611,2024-02-08 14:50
058,13,13,058000611,2024-02-08 14:50
079,14,14,079000169,2024-02-08 14:50
056,0,0,056000876,2024-02-08 14:50
056,0,0,056000876,2024-02-08 14:50
056,2,2,056000879,2024-02-08 14:50
056,2,2,056000879,2024-02-08 14:50
056,3,3,056000882,2024-02-08 14:50
077,12,12,077000287,2024-02-08 14:50
056,3,3,056000882,2024-02-08 14:50
056,4,4,056000880,2024-02-08 14:50
077,14,14,077000287,2024-02-08 14:50
056,4,4,056000880,2024-02-08 14:50
056,5,5,056000886,2024-02-08 14:50
077,13,13,077000282,2024-02-08 14:50
077,15,15,077000282,2024-02-08 14:50
056,6,6,056000878,2024-02-08 14:50
032,12,12,032001748,2024-02-08 14:50
056,5,5,056000878,2024-02-08 14:50
056,7,7,056000881,2024-02-08 14:50
032,15,15,032001748,2024-02-08 14:50
058,14,14,058000635,2024-02-08 14:50
056,6,6,056000881,2024-02-08 14:50
077,14,14,077000299,2024-02-08 14:50
056,8,8,056000885,2024-02-08 14:50
058,14,14,058000635,2024-02-08 14:50
030,9,9,030000882,2024-02-08 14:50
077,16,16,077000299,2024-02-08 14:50
056,7,7,056000885,2024-02-08 14:50
030,13,13,030000882,2024-02-08 14:50
056,9,9,056000887,2024-02-08 14:51
030,14,14,030000829,2024-02-08 14:51
056,10,10,056000884,2024-02-08 14:51
056,8,8,056000887,2024-02-08 14:51
056,11,11,056000889,2024-02-08 14:51
056,9,9,056000884,2024-02-08 14:51
056,10,10,056000889,2024-02-08 14:51
073,13,13,073000306,2024-02-08 14:51
056,11,11,056000893,2024-02-08 14:51
031,13,13,031000971,2024-02-08 14:51
073,15,15,073000306,2024-02-08 14:51
031,15,15,031000971,2024-02-08 14:51
056,12,12,056000891,2024-02-08 14:51
056,12,12,056000891,2024-02-08 14:51
057,10,10,057001678,2024-02-08 14:51
057,10,10,057001678,2024-02-08 14:51
056,13,13,056000894,2024-02-08 14:51
057,11,11,057001672,2024-02-08 14:51
057,11,11,057001681,2024-02-08 14:51
057,12,12,057001657,2024-02-08 14:51
057,12,12,057001672,2024-02-08 14:51
057,13,13,057001666,2024-02-08 14:51
057,14,14,057001648,2024-02-08 14:51
057,13,13,057001657,2024-02-08 14:51
057,14,14,057001666,2024-02-08 14:51
057,15,15,057001648,2024-02-08 14:51
056,13,13,056000896,2024-02-08 14:51
057,15,15,057001609,2024-02-08 14:51
056,14,14,056000896,2024-02-08 14:51
057,16,16,057001684,2024-02-08 14:51
057,16,16,057001609,2024-02-08 14:51
057,17,17,057001675,2024-02-08 14:51
057,17,17,057001684,2024-02-08 14:51
056,14,14,056000888,2024-02-08 14:51
057,18,18,057001675,2024-02-08 14:51
056,15,15,056000890,2024-02-08 14:51
056,15,15,056000888,2024-02-08 14:51
056,16,16,056000890,2024-02-08 14:51
057,18,18,057001660,2024-02-08 14:51
057,19,19,057001663,2024-02-08 14:51
057,19,19,057001660,2024-02-08 14:51
057,20,20,057001654,2024-02-08 14:51
057,20,20,057001663,2024-02-08 14:51
057,21,21,057001651,2024-02-08 14:51
057,21,21,057001654,2024-02-08 14:51
056,16,16,056000892,2024-02-08 14:51
057,22,22,057001651,2024-02-08 14:51
073,14,14,073000390,2024-02-08 14:51
056,17,17,056000892,2024-02-08 14:51
073,16,16,073000390,2024-02-08 14:51
077,15,15,077000295,2024-02-08 14:51
077,17,17,077000295,2024-02-08 14:51
031,16,16,031000677,2024-02-08 14:52
078,7,7,078000281,2024-02-08 14:52
078,9,9,078000281,2024-02-08 14:52
079,13,13,079000166,2024-02-08 14:52
079,15,15,079000166,2024-02-08 14:53
058,15,15,058000615,2024-02-08 14:53
058,15,15,058000615,2024-02-08 14:53
031,14,14,031000957,2024-02-08 14:53
031,17,17,031000957,2024-02-08 14:53
077,16,16,077000298,2024-02-08 14:53
079,14,14,079000170,2024-02-08 14:53
077,18,18,077000298,2024-02-08 14:53
079,16,16,079000170,2024-02-08 14:53
031,15,15,031000954,2024-02-08 14:54
031,18,18,031000954,2024-02-08 14:54
031,16,16,031000973,2024-02-08 14:54
031,19,19,031000973,2024-02-08 14:54
001,16,16,001001430,2024-02-08 14:54
001,14,14,001001434,2024-02-08 14:54
001,17,17,001001434,2024-02-08 14:54
058,16,16,058000616,2024-02-08 14:54
058,16,16,058000616,2024-02-08 14:54
078,8,8,078000297,2024-02-08 14:55
078,10,10,078000297,2024-02-08 14:55
001,15,15,001001368,2024-02-08 14:55
001,18,18,001001368,2024-02-08 14:55
058,17,17,058000614,2024-02-08 14:56
078,9,9,078000282,2024-02-08 14:57
078,11,11,078000282,2024-02-08 14:57
077,19,19,077000081,2024-02-08 15:04
081,0,0,081000277,2024-02-08 15:05
018,4,4,018001353,2024-02-08 15:05
060,18,18,060001108,2024-02-08 15:05
018,5,5,018001381,2024-02-08 15:05
018,6,6,018001362,2024-02-08 15:05
018,7,7,018001383,2024-02-08 15:05
081,2,2,081000298,2024-02-08 15:05
018,8,8,018001377,2024-02-08 15:05
018,9,9,018001358,2024-02-08 15:05
018,10,10,018001359,2024-02-08 15:05
018,4,4,018001381,2024-02-08 15:05
018,11,11,018001351,2024-02-08 15:05
018,5,5,018001343,2024-02-08 15:05
018,6,6,018001358,2024-02-08 15:05
077,20,20,077000085,2024-02-08 15:06
066,15,15,066000858,2024-02-08 15:06
066,16,16,066000848,2024-02-08 15:06
004,0,0,004000789,2024-02-08 15:07
004,0,0,004000789,2024-02-08 15:07
004,2,2,004000784,2024-02-08 15:07
004,2,2,004000785,2024-02-08 15:07
004,3,3,004000737,2024-02-08 15:07
004,4,4,004000776,2024-02-08 15:07
077,21,21,077000082,2024-02-08 15:07
066,17,17,066000844,2024-02-08 15:07
071,17,17,071000446,2024-02-08 15:07
078,10,10,078000295,2024-02-08 15:12
078,11,11,078000292,2024-02-08 15:13
078,12,12,078000295,2024-02-08 15:12
078,12,12,078000298,2024-02-08 15:13
078,13,13,078000292,2024-02-08 15:13
078,13,13,078000277,2024-02-08 15:13
078,14,14,078000298,2024-02-08 15:13
078,14,14,078000296,2024-02-08 15:13
078,15,15,078000277,2024-02-08 15:13
078,15,15,078000299,2024-02-08 15:13
078,16,16,078000296,2024-02-08 15:13
078,17,17,078000299,2024-02-08 15:13
003,0,0,003000767,2024-02-08 15:13
003,0,0,003000767,2024-02-08 15:13
077,22,22,077000173,2024-02-08 15:13
001,19,19,001001316,2024-02-08 15:14
018,12,12,018001348,2024-02-08 15:14
018,13,13,018001317,2024-02-08 15:14
081,0,0,081000284,2024-02-08 15:30
077,17,17,077000172,2024-02-08 15:31
015,15,15,015001073,2024-02-08 15:34
015,16,16,015001083,2024-02-08 15:34
001,16,16,001001317,2024-02-08 15:34
080,0,0,080000009,2024-02-08 15:34
081,2,2,081000272,2024-02-08 15:35
081,3,3,081000290,2024-02-08 15:35
033,14,14,033000775,2024-02-08 15:35
033,15,15,033000788,2024-02-08 15:35
015,17,17,015001072,2024-02-08 15:35
001,17,17,001001318,2024-02-08 15:35
003,2,2,003000732,2024-02-08 15:36
033,16,16,033000771,2024-02-08 15:37
071,12,12,071000487,2024-02-08 15:37
071,13,13,071000489,2024-02-08 15:37
066,13,13,066000845,2024-02-08 15:37
008,8,8,008000552,2024-02-08 15:37
003,3,3,003000723,2024-02-08 15:37
001,18,18,001001308,2024-02-08 15:37
001,19,19,001001297,2024-02-08 15:37
001,20,20,001001299,2024-02-08 15:37
001,21,21,001001300,2024-02-08 15:37
001,22,22,001001303,2024-02-08 15:37
010,13,13,010000197,2024-02-08 15:38
071,14,14,071000458,2024-02-08 15:38
036,18,18,036001096,2024-02-08 15:39
033,17,17,033000760,2024-02-08 15:40
004,3,3,004000729,2024-02-08 15:40
001,23,23,001001281,2024-02-08 15:40
004,4,4,004000731,2024-02-08 15:40
004,5,5,004000726,2024-02-08 15:40
033,18,18,033000782,2024-02-08 15:40
066,14,14,066000837,2024-02-08 15:40
066,15,15,066000842,2024-02-08 15:40
066,16,16,066000836,2024-02-08 15:40
071,15,15,071000459,2024-02-08 15:40
066,17,17,066000834,2024-02-08 15:40
036,19,19,036000993,2024-02-08 15:40
007,17,17,007001023,2024-02-08 15:40
081,4,4,081000273,2024-02-08 15:41
058,17,17,058000696,2024-02-08 15:41
001,24,24,001001277,2024-02-08 15:42
015,18,18,015001081,2024-02-08 15:42
032,13,13,032001756,2024-02-08 15:42
001,25,25,001001278,2024-02-08 15:42
003,4,4,003000722,2024-02-08 15:42
066,18,18,066000830,2024-02-08 15:42
009,14,14,009000159,2024-02-08 15:42
036,20,20,036000998,2024-02-08 15:42
078,16,16,078000220,2024-02-08 15:43
081,5,5,081000267,2024-02-08 15:43
074,16,16,074000424,2024-02-08 15:44
074,17,17,074000427,2024-02-08 15:44
018,7,7,018001374,2024-02-08 15:44
018,8,8,018001369,2024-02-08 15:44
018,9,9,018001367,2024-02-08 15:44
018,10,10,018001316,2024-02-08 15:44
018,11,11,018001366,2024-02-08 15:44
018,12,12,018001315,2024-02-08 15:44
080,2,2,080000045,2024-02-08 15:44
056,17,17,056000646,2024-02-08 15:44
018,13,13,018001373,2024-02-08 15:45
056,18,18,056000651,2024-02-08 15:49
030,10,10,030000357,2024-02-08 15:50
058,18,18,058000692,2024-02-08 15:50
018,14,14,018001382,2024-02-08 16:00
033,19,19,033000734,2024-02-08 16:00
056,19,19,056000656,2024-02-08 16:01
080,3,3,080000036,2024-02-08 16:01
056,20,20,056000654,2024-02-08 16:01
036,21,21,036000985,2024-02-08 16:01
028,16,16,028000906,2024-02-08 16:02
032,14,14,032001843,2024-02-08 16:03
066,19,19,066000825,2024-02-08 16:03
081,6,6,081000211,2024-02-08 16:04
001,26,26,001001420,2024-02-08 16:04
081,7,7,081000220,2024-02-08 16:04
018,15,15,018001287,2024-02-08 16:04
079,15,15,079000162,2024-02-08 16:05
079,16,16,079000165,2024-02-08 16:05
079,17,17,079000160,2024-02-08 16:05
018,16,16,018001286,2024-02-08 16:05
074,18,18,074000397,2024-02-08 16:05
028,17,17,028000903,2024-02-08 16:06
066,20,20,066000814,2024-02-08 16:06
056,21,21,056000662,2024-02-08 16:06
056,22,22,056000655,2024-02-08 16:06
012,9,9,012001052,2024-02-08 16:07
018,17,17,018001329,2024-02-08 16:07
079,18,18,079000168,2024-02-08 16:07
073,15,15,073000422,2024-02-08 16:07
073,16,16,073000435,2024-02-08 16:07
058,19,19,058000671,2024-02-08 16:09
079,19,19,079000163,2024-02-08 16:09
033,20,20,033000671,2024-02-08 16:10
074,19,19,074000400,2024-02-08 16:10
003,5,5,003000693,2024-02-08 16:10
003,6,6,003000707,2024-02-08 16:10
028,18,18,028000899,2024-02-08 16:12
004,6,6,004000742,2024-02-08 16:13
073,17,17,073000419,2024-02-08 16:19
059,16,16,059000589,2024-02-08 16:19
018,18,18,018001336,2024-02-08 16:20
016,13,13,016001391,2024-02-08 16:20
016,14,14,016001397,2024-02-08 16:20
016,15,15,016001398,2024-02-08 16:20
032,15,15,032001854,2024-02-08 16:21
066,21,21,066000810,2024-02-08 16:21
007,18,18,007000977,2024-02-08 16:21
064,9,9,064000843,2024-02-08 16:21
008,9,9,008001033,2024-02-08 16:21
062,7,7,062000207,2024-02-08 16:21
080,4,4,080000219,2024-02-08 16:22
004,7,7,004000269,2024-02-08 16:22
009,15,15,009000133,2024-02-08 16:22
003,7,7,003000678,2024-02-08 16:23
058,20,20,058000667,2024-02-08 16:23
074,20,20,074000403,2024-02-08 16:24
004,8,8,004000291,2024-02-08 16:24
018,19,19,018001332,2024-02-08 16:24
031,17,17,031000688,2024-02-08 16:25
016,16,16,016001307,2024-02-08 16:26
062,8,8,062000186,2024-02-08 16:26
004,9,9,004000295,2024-02-08 16:27
018,20,20,018001323,2024-02-08 16:28
012,10,10,012001139,2024-02-08 16:29
078,17,17,078000239,2024-02-08 16:29
010,14,14,010000199,2024-02-08 16:30
058,21,21,058000663,2024-02-08 16:30
016,17,17,016001317,2024-02-08 16:30
004,10,10,004000275,2024-02-08 16:32
074,21,21,074000409,2024-02-08 16:34
028,19,19,028000924,2024-02-08 16:34
009,16,16,009000129,2024-02-08 16:35
075,0,0,075000269,2024-02-08 16:35
078,18,18,078000242,2024-02-08 16:35
069,14,14,069000106,2024-02-08 16:35
062,9,9,062000159,2024-02-08 16:37
009,17,17,009000125,2024-02-08 16:37
009,18,18,009000123,2024-02-08 16:41
058,22,22,058000650,2024-02-08 16:42
003,8,8,003000757,2024-02-08 16:43
009,19,19,009000122,2024-02-08 16:43
058,23,23,058000652,2024-02-08 16:43
069,15,15,069000100,2024-02-08 16:43
003,9,9,003000762,2024-02-08 16:43
058,24,24,058000654,2024-02-08 16:43
058,25,25,058000648,2024-02-08 16:45
074,22,22,074000414,2024-02-08 16:45
078,19,19,078000248,2024-02-08 16:49
080,5,5,080000044,2024-02-08 16:49
056,23,23,056000609,2024-02-08 16:49
059,17,17,059000621,2024-02-08 16:51
016,18,18,016001351,2024-02-08 16:51
010,15,15,010000250,2024-02-08 16:51
010,16,16,010000255,2024-02-08 16:51
058,26,26,058000641,2024-02-08 16:52
016,19,19,016001361,2024-02-08 16:52
071,16,16,071000433,2024-02-08 16:53
066,22,22,066000630,2024-02-08 16:53
008,10,10,008001038,2024-02-08 16:53
003,10,10,003000748,2024-02-08 16:54
062,10,10,062000105,2024-02-08 16:56
028,20,20,028000940,2024-02-08 16:56
064,10,10,064000622,2024-02-08 16:57
058,27,27,058000684,2024-02-08 16:57
056,24,24,056000600,2024-02-08 16:57
077,18,18,077000076,2024-02-08 16:58
077,19,19,077000072,2024-02-08 16:58
064,11,11,064000613,2024-02-08 16:58
009,20,20,009000113,2024-02-08 16:58
064,12,12,064000623,2024-02-08 17:02
028,21,21,028000946,2024-02-08 17:02
062,11,11,062000176,2024-02-08 17:03
071,17,17,071000429,2024-02-08 17:03
059,18,18,059000636,2024-02-08 17:03
066,23,23,066000623,2024-02-08 17:03
064,13,13,064000628,2024-02-08 17:03
003,11,11,003000743,2024-02-08 17:03
004,11,11,004000239,2024-02-08 17:03
001,27,27,001001327,2024-02-08 17:03
009,21,21,009000110,2024-02-08 17:03
028,22,22,028000960,2024-02-08 17:03
033,21,21,033000762,2024-02-08 17:03
071,18,18,071000428,2024-02-08 17:04
062,12,12,062000155,2024-02-08 17:04
010,17,17,010000169,2024-02-08 17:05
004,12,12,004000264,2024-02-08 17:05
004,13,13,004000267,2024-02-08 17:05
004,14,14,004000243,2024-02-08 17:05
003,12,12,003000737,2024-02-08 17:05
003,13,13,003000740,2024-02-08 17:05
062,13,13,062000107,2024-02-08 17:05
001,28,28,001001403,2024-02-08 17:05
064,14,14,064000616,2024-02-08 17:05
032,16,16,032001818,2024-02-08 17:06
078,20,20,078000254,2024-02-08 17:06
004,15,15,004000240,2024-02-08 17:06
057,22,22,057001613,2024-02-08 17:06
073,18,18,073000353,2024-02-08 17:06
073,19,19,073000337,2024-02-08 17:06
073,20,20,073000342,2024-02-08 17:06
064,15,15,064000617,2024-02-08 17:06
077,20,20,077000067,2024-02-08 17:06
003,14,14,003000730,2024-02-08 17:06
056,25,25,056000850,2024-02-08 17:06
056,26,26,056000853,2024-02-08 17:06
073,21,21,073000344,2024-02-08 17:06
008,11,11,008001014,2024-02-08 17:06
073,22,22,073000341,2024-02-08 17:07
030,11,11,030000329,2024-02-08 17:07
074,23,23,074000505,2024-02-08 17:07
074,24,24,074000506,2024-02-08 17:07
073,23,23,073000334,2024-02-08 17:07
073,24,24,073000349,2024-02-08 17:07
074,25,25,074000301,2024-02-08 17:07
074,26,26,074000504,2024-02-08 17:08
073,25,25,073000352,2024-02-08 17:08
073,26,26,073000347,2024-02-08 17:08
080,6,6,080000032,2024-02-08 17:08
073,27,27,073000356,2024-02-08 17:08
057,23,23,057001607,2024-02-08 17:09
056,27,27,056000845,2024-02-08 17:09
069,16,16,069000081,2024-02-08 17:10
066,24,24,066000617,2024-02-08 17:10
059,19,19,059000643,2024-02-08 17:10
073,28,28,073000343,2024-02-08 17:10
003,15,15,003000734,2024-02-08 17:10
078,21,21,078000263,2024-02-08 17:10
074,27,27,074000508,2024-02-08 17:10
077,21,21,077000057,2024-02-08 17:10
057,24,24,057001604,2024-02-08 17:10
077,22,22,077000059,2024-02-08 17:11
060,16,16,060001034,2024-02-08 17:11
057,25,25,057001646,2024-02-08 17:11
057,26,26,057001598,2024-02-08 17:11
077,23,23,077000061,2024-02-08 17:11
057,27,27,057001601,2024-02-08 17:11
071,19,19,071000498,2024-02-08 17:18
060,17,17,060001037,2024-02-08 17:18
059,20,20,059000644,2024-02-08 17:18
066,25,25,066000618,2024-02-08 17:18
018,21,21,018001261,2024-02-08 17:18
007,19,19,007000934,2024-02-08 17:18
004,16,16,004000257,2024-02-08 17:18
015,19,19,015001029,2024-02-08 17:18
059,21,21,059000645,2024-02-08 17:18
059,22,22,059000649,2024-02-08 17:18
018,22,22,018001264,2024-02-08 17:18
064,16,16,064000621,2024-02-08 17:18
059,23,23,059000648,2024-02-08 17:18
015,20,20,015001027,2024-02-08 17:18
015,21,21,015001026,2024-02-08 17:18
015,22,22,015001024,2024-02-08 17:18
015,23,23,015001028,2024-02-08 17:18
056,28,28,056000842,2024-02-08 17:19
056,29,29,056000840,2024-02-08 17:19
015,24,24,015001030,2024-02-08 17:19
031,18,18,031000718,2024-02-08 17:19
028,23,23,028000949,2024-02-08 17:19
069,17,17,069000082,2024-02-08 17:19
009,22,22,009000104,2024-02-08 17:19
012,11,11,012001161,2024-02-08 17:19
012,12,12,012001152,2024-02-08 17:19
012,13,13,012001158,2024-02-08 17:19
012,14,14,012001051,2024-02-08 17:19
012,15,15,012001146,2024-02-08 17:19
069,18,18,069000078,2024-02-08 17:19
036,22,22,036000949,2024-02-08 17:19
059,24,24,059000663,2024-02-08 17:19
007,20,20,007000931,2024-02-08 17:19
003,16,16,003000727,2024-02-08 17:19
060,18,18,060001028,2024-02-08 17:19
015,25,25,015001031,2024-02-08 17:20
028,24,24,028000943,2024-02-08 17:20
015,26,26,015001032,2024-02-08 17:20
015,27,27,015001041,2024-02-08 17:20
015,28,28,015001034,2024-02-08 17:20
015,29,29,015001036,2024-02-08 17:20
030,12,12,030000314,2024-02-08 17:20
015,30,30,015001033,2024-02-08 17:20
064,17,17,064000624,2024-02-08 17:20
069,19,19,069000076,2024-02-08 17:20
071,20,20,071000501,2024-02-08 17:20
010,18,18,010000227,2024-02-08 17:20
010,19,19,010000233,2024-02-08 17:20
010,20,20,010000229,2024-02-08 17:20
069,20,20,069000079,2024-02-08 17:20
010,21,21,010000240,2024-02-08 17:21
010,22,22,010000230,2024-02-08 17:21
066,26,26,066000614,2024-02-08 17:21
031,19,19,031000936,2024-02-08 17:21
071,21,21,071000499,2024-02-08 17:21
066,27,27,066000610,2024-02-08 17:21
066,28,28,066000615,2024-02-08 17:21
064,18,18,064000626,2024-02-08 17:24
004,17,17,004000244,2024-02-08 17:24
030,13,13,030000308,2024-02-08 17:26
062,14,14,062000116,2024-02-08 17:27
062,15,15,062000122,2024-02-08 17:27
004,18,18,004000245,2024-02-08 17:27
062,16,16,062000110,2024-02-08 17:27
004,19,19,004000238,2024-02-08 17:27
003,17,17,003000692,2024-02-08 17:27
066,29,29,066000611,2024-02-08 17:27
071,22,22,071000425,2024-02-08 17:27
003,18,18,003000689,2024-02-08 17:28
066,30,30,066000607,2024-02-08 17:28
009,23,23,009000102,2024-02-08 17:28
062,17,17,062000086,2024-02-08 17:28
066,31,31,066000612,2024-02-08 17:28
064,19,19,064000633,2024-02-08 17:28
064,20,20,064000630,2024-02-08 17:28
064,21,21,064000629,2024-02-08 17:28
007,21,21,007000943,2024-02-08 17:28
007,22,22,007000937,2024-02-08 17:28
008,12,12,008001026,2024-02-08 17:28
062,18,18,062000077,2024-02-08 17:28
009,24,24,009000101,2024-02-08 17:28
004,20,20,004000247,2024-02-08 17:29
004,21,21,004000246,2024-02-08 17:29
004,22,22,004000256,2024-02-08 17:29
003,19,19,003000685,2024-02-08 17:29
003,20,20,003000686,2024-02-08 17:29
003,21,21,003000683,2024-02-08 17:29
009,25,25,009000097,2024-02-08 17:29
009,26,26,009000098,2024-02-08 17:29
015,31,31,015001044,2024-02-08 17:29
015,32,32,015001039,2024-02-08 17:29
009,27,27,009000096,2024-02-08 17:29
001,29,29,001001274,2024-02-08 17:29
001,30,30,001001265,2024-02-08 17:29
062,19,19,062000056,2024-02-08 17:29
062,20,20,062000062,2024-02-08 17:29
062,21,21,062000053,2024-02-08 17:29
001,31,31,001001267,2024-02-08 17:30
004,23,23,004000262,2024-02-08 17:30
064,22,22,064000635,2024-02-08 17:30
003,22,22,003000688,2024-02-08 17:30
003,23,23,003000682,2024-02-08 17:30
064,23,23,064000634,2024-02-08 17:30
064,24,24,064000631,2024-02-08 17:30
066,32,32,066000604,2024-02-08 17:30
066,33,33,066000609,2024-02-08 17:30
003,24,24,003000679,2024-02-08 17:30
066,34,34,066000608,2024-02-08 17:30
028,25,25,028000519,2024-02-08 17:30
028,26,26,028000488,2024-02-08 17:30
028,27,27,028000954,2024-02-08 17:30
001,32,32,001001266,2024-02-08 17:30
066,35,35,066000605,2024-02-08 17:30
032,17,17,032001761,2024-02-08 17:31
028,28,28,028000671,2024-02-08 17:31
032,18,18,032001811,2024-02-08 17:31
004,24,24,004000265,2024-02-08 17:31
008,13,13,008001114,2024-02-08 17:31
001,33,33,001001264,2024-02-08 17:31
066,36,36,066000601,2024-02-08 17:31
062,22,22,062000044,2024-02-08 17:31
062,7,7,062000044,2024-02-08 17:31
064,25,25,064000639,2024-02-08 17:31
007,19,19,007001338,2024-02-08 17:31
071,23,23,071000423,2024-02-08 17:31
064,12,12,064000639,2024-02-08 17:31
071,24,24,071000426,2024-02-08 17:31
071,18,18,071000423,2024-02-08 17:31
071,25,25,071000427,2024-02-08 17:31
